age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
55,4,83401,3,6,7,4,4,0,0,0,40,39,0
76,4,239880,9,0,1,1,4,0,0,0,8,39,0
25,4,201737,10,0,1,4,4,0,0,0,40,39,0
51,4,192182,10,2,7,0,4,1,7298,0,40,39,1
33,4,143540,9,2,3,0,4,1,0,0,40,39,0
46,4,28334,9,2,14,0,4,1,0,0,40,39,0
51,4,245873,10,2,1,5,4,0,0,0,40,39,0
42,2,199095,11,6,10,4,2,0,0,0,40,39,0
53,4,104461,13,4,8,1,4,1,8614,0,50,22,1
33,2,183923,14,2,10,5,4,0,7688,0,35,39,1
30,4,129707,13,2,10,0,4,1,99999,0,35,39,1
41,2,575442,10,0,3,1,4,1,0,0,40,39,0
42,7,184682,12,0,8,1,4,0,0,0,40,39,0
34,4,69251,9,2,14,0,1,1,0,0,40,39,1
31,4,225507,11,4,8,4,4,0,0,0,40,39,0
46,4,167515,10,2,10,0,4,1,0,1977,50,39,1
35,4,407068,2,3,8,1,4,1,0,0,40,13,0
40,4,170019,9,4,8,1,4,1,0,0,40,0,0
46,2,125892,10,2,11,0,4,1,0,0,40,39,1
43,2,35824,14,2,10,5,4,0,0,0,40,39,1
35,4,67083,9,2,8,0,1,1,0,0,40,3,0
23,4,107801,13,4,1,3,4,0,0,0,20,39,0
50,6,95577,9,2,8,5,4,0,0,0,12,0,0
43,4,118536,9,0,7,2,2,1,0,0,40,39,0
61,4,198078,9,2,14,0,4,1,0,0,40,39,1
29,4,78261,15,4,10,3,4,1,0,0,50,39,0
21,4,234108,9,4,12,1,4,1,0,0,40,39,0
36,2,241998,13,2,10,0,4,1,0,1672,50,39,0
40,4,92717,9,4,8,4,2,0,0,0,40,39,0
23,4,257683,13,4,10,3,4,1,0,0,40,39,0
90,4,40388,13,4,4,1,4,1,0,0,55,39,0
24,4,55424,13,4,4,3,4,1,0,0,40,39,0
20,4,169600,10,4,10,3,4,0,2176,0,12,39,0
40,2,319271,14,2,4,0,4,1,0,0,60,39,1
37,6,75050,11,2,3,0,4,1,0,0,55,39,0
31,4,182896,9,4,3,1,4,0,0,0,40,39,0
22,4,188274,9,4,14,3,4,1,0,0,40,39,0
25,4,211497,10,2,4,0,4,1,0,0,40,39,0
46,4,113806,8,2,3,0,4,1,7298,0,40,0,1
47,2,172246,14,2,10,0,4,1,0,0,60,39,1
48,2,219962,11,2,3,0,4,1,0,0,40,39,0
36,0,186815,14,2,0,0,4,1,0,0,50,39,0
26,0,132749,13,4,0,1,4,0,0,0,80,39,0
28,4,209801,5,2,7,5,4,0,0,0,40,39,0
20,7,178517,10,4,5,1,4,1,0,0,40,39,0
51,4,169364,10,0,6,1,4,0,0,0,40,21,0
32,1,164707,9,2,1,5,4,0,0,0,40,39,1
55,4,144084,6,2,8,0,4,1,0,0,40,39,0
41,2,133692,13,0,11,4,4,0,0,0,40,39,0
46,4,184169,14,2,10,5,4,0,7688,0,35,39,1
45,5,145290,9,2,8,0,4,1,0,0,40,39,1
65,2,24824,9,2,3,0,4,1,0,0,40,39,0
45,4,178319,16,2,10,0,4,1,7688,0,50,39,1
22,4,235829,10,4,1,3,4,0,0,0,40,39,0
22,0,196280,10,4,0,3,4,0,0,0,20,39,0
42,6,54202,15,2,10,0,4,1,0,0,50,39,1
37,4,220237,13,2,4,0,4,1,5178,0,40,39,1
24,4,59146,13,2,4,5,4,0,0,0,40,39,0
67,4,64148,10,0,8,4,2,0,0,0,41,39,0
28,4,196621,9,3,13,1,4,0,0,0,37,39,0
56,4,195668,6,2,8,0,4,1,0,0,35,5,1
31,7,263000,11,2,11,0,4,1,0,0,38,39,0
33,4,554986,10,5,4,4,4,0,0,0,40,39,0
52,0,108211,4,2,0,0,4,1,0,0,40,39,0
45,4,217654,10,2,6,0,4,1,0,0,40,11,1
53,4,139671,13,2,10,0,4,1,0,1902,40,39,1
47,4,102771,4,2,6,0,4,1,0,0,40,32,0
40,4,213019,9,0,12,4,4,0,0,0,30,39,0
35,4,228493,10,4,12,3,4,1,0,0,48,39,0
65,6,22907,4,2,5,0,4,1,0,0,40,39,0
42,4,24364,10,2,8,5,2,0,0,0,30,39,0
23,1,41432,13,4,10,1,4,0,0,0,15,39,0
39,4,235259,10,0,1,1,4,0,0,0,40,39,0
39,4,343476,9,2,3,0,4,1,0,0,30,39,0
37,4,326886,9,2,14,0,4,1,0,0,40,39,0
25,4,248313,11,4,1,1,4,0,0,0,40,39,0
31,6,30290,9,4,8,4,4,0,0,0,40,39,0
39,4,188540,9,0,4,1,4,1,0,0,45,39,0
39,4,237943,13,2,12,0,4,1,0,0,30,39,1
25,4,198870,13,4,1,3,2,1,0,0,35,39,0
30,4,233980,7,2,14,0,4,1,0,0,40,39,0
37,4,171090,5,2,7,5,2,0,0,0,48,39,0
22,4,353039,9,4,3,4,4,0,0,0,36,26,0
46,1,213140,14,2,4,0,4,1,0,1977,40,39,1
54,4,188136,13,0,12,1,4,0,0,1408,38,39,0
33,4,130057,12,4,3,1,4,1,0,0,45,39,0
70,7,345339,13,4,4,1,4,1,0,0,40,39,0
36,4,182074,10,0,1,1,4,1,0,0,45,39,0
53,2,176557,14,0,10,4,4,0,0,0,50,39,0
55,7,71630,9,0,1,1,4,0,0,1617,40,39,0
17,4,159849,7,4,11,3,4,0,0,0,30,39,0
36,4,183425,10,0,6,1,4,1,0,0,40,39,0
36,6,125933,15,4,10,1,4,1,0,0,55,39,1
40,2,180123,9,3,5,3,2,1,0,0,40,39,0
36,4,592930,9,2,14,0,2,1,0,0,50,39,1
28,4,183802,9,2,14,0,4,1,0,0,55,39,0
39,4,77005,14,2,10,0,4,1,99999,0,40,39,1
49,4,80914,3,4,7,1,4,1,0,0,45,39,0
63,5,165667,9,2,4,0,4,1,0,0,40,39,0
61,4,123991,10,2,6,0,4,1,0,0,20,39,0
48,5,181307,9,2,3,0,4,1,0,0,60,39,1
55,4,124137,9,3,7,1,4,1,0,0,40,31,0
18,0,137363,10,4,0,3,4,0,0,0,4,39,0
20,4,291979,9,2,12,2,4,1,0,0,20,39,0
49,4,91251,9,2,8,0,1,1,0,0,40,3,0
27,1,148153,9,2,6,0,1,1,0,0,40,39,0
37,4,131463,6,0,8,4,4,0,0,0,33,39,0
32,7,127651,9,2,11,0,4,1,0,0,40,39,0
33,5,239018,16,2,10,0,4,1,0,0,60,39,0
47,4,276087,11,2,8,0,4,1,0,0,26,39,0
34,4,386877,9,2,7,0,2,1,0,0,40,39,0
61,4,210464,9,0,1,2,2,0,0,0,35,39,0
25,4,632834,9,4,3,3,2,1,0,0,40,39,0
26,4,245465,12,4,12,3,4,1,0,0,30,39,0
18,4,198087,9,4,12,3,4,0,0,0,30,39,0
35,4,27408,9,2,12,0,4,1,0,0,50,39,0
36,4,242713,9,0,1,4,2,0,0,0,40,0,0
56,4,314727,9,2,3,0,4,1,0,0,35,39,1
40,7,269733,11,4,3,1,4,1,0,0,40,39,0
24,4,177287,8,4,8,3,4,0,0,0,38,39,0
66,4,167711,9,6,12,1,4,0,0,0,40,39,1
42,4,112181,9,2,7,5,4,0,0,0,40,39,0
28,4,339002,9,4,14,3,4,1,0,0,20,39,0
39,7,24721,10,0,1,4,4,0,0,0,35,39,0
65,6,37092,11,2,5,0,4,1,0,0,25,39,0
20,4,216563,10,4,8,3,4,0,0,0,20,39,0
52,4,204447,9,2,7,0,4,1,4386,0,40,39,1
24,0,151153,10,4,0,1,1,1,99999,0,50,35,1
39,4,187089,10,0,12,1,4,0,0,0,40,39,0
18,4,423052,9,4,7,1,4,0,0,0,30,39,0
49,4,169180,4,2,7,5,4,0,0,0,40,17,0
21,4,104981,10,4,10,3,4,1,0,0,48,39,0
35,0,120074,9,2,0,0,4,1,0,0,30,39,0
38,4,269323,9,2,1,0,4,1,0,0,40,39,1
55,4,141549,9,2,3,0,4,1,0,0,40,39,0
27,4,214858,6,2,3,2,4,1,0,0,55,39,0
34,4,173524,9,5,1,4,4,0,0,0,40,39,0
54,2,365049,10,4,10,1,4,0,0,0,40,26,0
38,4,60355,9,4,1,4,4,0,0,0,40,39,0
32,4,86808,9,0,1,2,4,0,0,0,40,39,0
33,7,174171,10,5,13,1,4,1,0,0,12,39,0
32,1,504951,12,2,11,0,4,1,0,0,50,39,0
34,4,294064,14,2,4,0,4,1,0,0,50,10,0
46,4,120131,13,2,8,0,4,1,0,0,30,39,1
48,4,199058,14,2,4,0,4,1,0,0,40,39,1
23,4,152328,10,4,4,3,4,1,0,0,40,39,0
48,1,88564,4,3,6,4,4,1,0,0,40,39,0
67,4,95113,9,2,4,0,4,1,0,0,37,39,1
36,4,247558,15,2,10,0,4,1,5178,0,60,0,1
25,4,178421,13,4,8,1,4,0,0,0,20,39,0
43,4,484861,10,2,3,0,4,1,4064,0,38,39,0
27,2,225291,12,4,10,1,4,0,0,0,40,39,0
56,4,205735,2,5,7,4,4,1,0,0,40,39,0
54,6,58898,10,2,3,0,4,1,0,1579,48,39,0
39,4,355468,9,2,12,0,4,1,0,1887,46,39,1
60,6,184362,9,2,12,5,4,0,0,0,25,39,0
27,4,347513,10,4,1,1,4,0,0,0,40,39,0
21,4,138768,10,4,12,3,4,1,0,0,40,39,0
24,4,29810,10,4,10,3,4,0,0,0,40,39,0
31,4,126501,10,2,3,0,4,1,0,0,40,39,0
22,4,60783,6,4,3,3,4,1,0,0,15,39,0
26,4,179772,13,4,4,1,4,0,0,0,45,39,0
45,5,281911,9,2,3,0,4,1,0,0,48,39,0
33,4,70447,9,4,14,2,1,1,0,0,40,39,0
55,0,449576,3,2,0,0,4,1,0,0,48,26,0
29,4,327964,5,0,7,4,2,0,0,0,40,39,0
72,4,496538,9,6,1,1,4,0,6360,0,40,39,0
35,6,153066,9,2,3,0,4,1,0,0,60,39,1
53,7,77651,9,2,3,0,4,1,0,0,40,39,0
40,4,119493,10,4,4,3,4,0,0,0,40,39,0
20,4,256240,9,4,8,3,4,1,0,0,30,39,0
69,4,177374,9,6,1,4,4,0,1848,0,12,39,0
41,2,37848,9,4,8,4,4,0,0,0,25,39,0
45,4,129336,14,2,1,0,4,1,0,0,45,39,1
27,4,183511,9,2,6,0,4,1,0,0,40,39,0
46,5,120131,15,2,10,0,4,1,99999,0,60,39,1
55,4,190508,10,2,14,0,2,1,0,0,35,39,0
31,4,363130,10,2,4,0,2,1,0,0,40,39,1
45,4,240356,10,0,12,1,4,0,0,0,55,39,0
64,4,133166,9,2,4,0,4,1,0,0,5,39,0
38,4,32916,10,2,4,0,4,1,0,0,45,39,0
17,4,117477,6,4,8,3,4,1,0,0,40,39,0
33,4,34748,9,2,1,5,4,0,0,1887,20,39,1
22,4,459463,8,3,8,4,2,0,0,0,50,39,0
23,4,95989,10,4,8,3,4,0,0,0,30,39,0
25,4,118088,9,4,3,4,4,1,0,0,40,39,0
33,4,150570,13,2,10,0,4,1,3103,0,43,39,1
31,0,505438,9,2,0,0,4,1,0,0,30,26,0
37,4,179731,9,4,8,4,4,0,0,0,35,39,0
53,4,122109,9,5,1,4,4,0,0,1876,38,39,0
28,2,163942,10,4,11,3,4,1,0,0,40,39,0
33,4,106670,13,2,10,5,4,0,0,0,40,39,1
41,4,123403,9,2,1,0,4,1,0,0,40,39,0
61,5,119986,13,2,12,0,4,1,0,0,50,39,0
25,4,66622,10,4,8,3,4,0,0,0,25,39,0
20,0,40060,10,4,0,3,4,1,0,0,56,39,0
35,4,260578,9,0,4,4,4,0,0,0,40,39,1
64,2,96076,11,2,4,0,4,1,0,0,40,39,1
28,4,70604,9,2,6,0,4,1,0,0,38,39,0
39,6,230329,10,4,10,1,4,1,0,1564,12,39,1
53,4,49715,9,0,14,4,4,1,0,0,40,39,0
28,4,116531,9,4,1,1,4,0,0,0,40,39,0
38,1,214542,10,0,6,4,2,0,0,0,40,39,0
25,2,335005,13,4,10,1,4,1,0,0,35,22,0
19,4,258633,10,4,8,1,4,0,0,0,30,39,0
20,4,203240,12,4,1,1,4,0,0,0,30,39,0
27,4,104457,13,4,7,1,1,1,0,0,40,0,0
55,2,99131,9,2,10,2,4,0,0,2246,40,39,1
52,7,125796,14,2,10,5,2,0,0,1848,40,39,1
21,0,479482,10,4,0,3,4,0,0,0,40,39,0
30,4,167790,9,4,1,3,4,0,0,0,40,39,0
47,4,133758,9,0,4,1,4,0,0,1974,40,39,0
22,4,106843,6,4,3,2,4,1,0,0,30,39,0
24,4,117959,9,2,6,0,4,1,4386,0,40,39,1
26,4,174921,13,4,12,1,4,0,0,0,40,39,0
27,4,134152,9,2,7,0,4,1,0,0,45,39,0
57,4,99364,5,2,7,0,4,1,0,0,40,33,0
18,2,155905,14,4,10,3,4,0,0,0,60,39,0
30,4,467108,13,4,10,1,4,1,0,0,45,39,0
34,6,304622,13,0,10,4,4,0,0,0,50,39,0
40,4,198692,10,2,1,0,4,1,5178,0,60,39,1
60,4,178050,9,0,8,4,2,0,0,0,38,39,0
25,4,162687,8,2,3,0,4,1,0,0,40,39,1
39,4,113151,13,2,12,0,4,1,0,0,55,39,0
48,4,158924,9,2,1,5,4,0,0,0,40,39,1
27,6,141795,10,2,4,0,4,1,0,0,30,39,0
33,6,33404,9,0,3,1,4,1,0,0,65,39,1
65,5,178771,9,2,4,0,4,1,0,0,40,39,0
52,4,168553,9,2,3,0,4,1,0,1977,40,39,1
27,4,110648,13,4,13,3,4,1,0,0,40,39,0
32,4,151053,10,4,3,4,4,1,0,0,40,39,0
45,6,142871,10,5,12,4,4,1,0,0,50,39,0
18,0,343161,7,4,0,3,4,1,0,0,16,39,0
27,4,183523,13,4,4,1,4,1,0,0,45,39,0
57,6,222216,10,2,4,5,4,0,0,0,60,39,0
44,4,121874,10,0,12,4,4,1,0,0,55,39,1
30,4,467108,14,2,10,0,4,1,0,0,44,39,1
26,4,34393,10,0,1,1,4,0,0,0,40,39,0
28,1,42003,10,2,1,0,4,1,0,0,40,39,1
61,4,180418,9,2,14,0,4,1,0,0,40,39,1
49,6,199590,9,2,3,0,4,1,0,0,50,26,0
33,4,144949,14,2,10,0,4,1,15024,0,40,39,1
50,4,155594,12,2,7,0,4,1,0,0,50,39,1
53,6,162576,4,2,13,0,4,1,0,0,99,39,0
33,4,232475,9,2,3,0,4,1,0,0,40,39,1
22,4,269474,10,4,1,3,4,1,0,0,10,39,0
45,2,140644,13,0,11,1,4,1,0,0,40,39,1
26,0,39640,10,4,0,1,4,1,0,0,60,39,0
50,0,346014,4,5,0,3,4,0,0,0,20,39,0
47,6,159726,9,2,3,0,4,1,0,0,40,39,1
52,1,290856,13,2,10,0,4,1,0,0,40,39,1
57,4,217886,9,6,1,1,4,0,0,0,36,39,0
21,0,199915,10,4,0,3,4,0,0,0,35,39,0
58,4,106546,9,0,1,4,4,0,2174,0,40,39,0
50,2,220640,14,0,10,1,0,0,0,0,50,39,1
33,1,88913,10,4,1,3,1,0,0,0,40,39,0
34,6,288486,7,2,3,0,4,1,0,0,40,39,0
20,4,227411,10,4,8,3,4,0,0,0,20,39,0
37,2,99935,14,2,11,0,4,1,7688,0,50,39,1
57,4,201112,12,0,1,1,2,0,0,0,40,39,0
57,6,123778,9,2,12,0,4,1,0,0,48,39,0
21,4,204596,12,4,1,3,4,0,0,0,8,39,0
40,4,190290,10,0,12,1,4,1,0,0,40,39,0
23,4,196674,10,5,3,1,4,1,0,0,40,39,0
54,4,108435,9,2,1,0,4,1,0,0,20,39,0
38,4,186359,10,2,4,0,4,1,0,0,40,39,1
32,4,137076,10,2,4,0,4,1,15024,0,60,39,1
22,7,262819,10,4,1,1,4,0,0,0,40,39,0
27,4,171655,9,4,1,1,4,0,0,0,42,39,0
42,4,183319,3,2,8,0,4,1,0,0,40,8,0
36,4,127306,9,4,1,1,4,0,0,0,47,39,0
22,4,68678,9,2,12,0,2,1,0,0,40,39,0
40,7,140108,5,5,7,1,2,1,0,0,40,39,0
26,4,263444,9,2,7,0,4,1,0,0,45,39,0
46,7,265554,9,4,14,1,2,1,0,0,40,39,0
28,4,410216,7,2,3,1,4,1,0,0,60,39,1
46,7,20534,13,4,4,1,4,1,0,0,45,39,0
55,4,188917,9,0,6,1,4,0,0,0,40,39,0
76,4,98695,10,0,1,1,4,0,0,0,20,39,0
27,4,411950,13,4,10,1,4,1,0,0,60,39,0
50,4,237819,9,2,14,0,4,1,0,0,40,39,1
75,4,187424,9,2,3,0,4,1,0,0,20,39,0
42,1,198316,14,2,4,0,4,1,0,0,40,39,1
36,2,139703,14,4,10,1,2,0,0,0,40,39,0
51,4,152596,9,2,11,0,4,1,0,0,40,39,0
43,4,194726,15,2,10,0,4,1,15024,0,55,39,1
44,4,82601,13,2,14,0,4,1,0,0,40,39,0
20,0,229843,10,4,0,1,2,0,0,0,20,39,0
60,4,122276,3,2,3,0,4,1,0,0,45,22,0
47,7,188386,13,2,10,0,4,1,0,0,45,39,1
73,4,92298,7,2,7,0,4,1,0,0,15,39,0
27,4,390657,9,2,6,0,2,1,0,0,40,39,0
50,4,89041,9,2,3,0,4,1,15024,0,50,39,1
35,4,314897,4,2,3,0,4,1,0,0,40,33,0
31,4,166343,9,4,7,3,2,1,0,0,50,0,0
45,4,88781,13,2,3,0,4,1,0,0,40,11,1
57,4,41762,9,2,3,0,1,1,0,0,40,35,1
34,4,849857,9,2,3,0,4,1,0,0,40,27,0
19,4,307496,10,4,8,3,4,0,0,0,16,39,0
25,4,324372,9,4,6,3,2,1,0,0,40,39,0
39,4,99270,13,2,10,5,4,0,0,0,50,11,1
28,4,160731,9,2,3,0,4,1,0,0,40,31,1
48,7,148306,14,0,10,4,4,0,0,0,40,39,0
38,4,259019,9,2,3,0,4,1,0,0,44,39,0
53,4,224894,3,2,9,5,2,0,0,0,10,14,0
19,4,258470,9,4,6,1,4,1,0,0,40,39,0
41,4,197919,9,2,1,5,4,0,0,0,60,39,0
23,4,213719,12,4,12,3,2,0,0,0,36,39,0
32,4,226535,9,4,3,1,4,1,0,0,40,39,0
35,4,146042,10,0,7,1,0,1,0,0,40,39,0
21,4,180339,11,4,5,1,4,0,0,1602,30,39,0
24,4,99970,13,4,13,3,4,1,0,0,40,39,0
34,4,300687,9,2,3,0,2,1,0,0,40,39,0
29,2,219906,13,2,10,5,4,0,0,0,25,39,1
24,4,122234,10,4,1,1,2,0,0,0,20,0,0
55,4,158641,9,6,1,1,4,0,0,0,40,39,0
28,4,239539,9,3,7,3,1,1,0,0,40,30,0
46,2,102308,9,4,3,3,4,1,0,0,40,39,0
38,4,186934,9,2,7,0,4,1,0,0,40,39,0
29,4,234447,10,0,1,1,2,0,0,0,40,39,0
35,4,125933,13,2,3,0,4,1,0,0,50,39,1
29,4,142760,9,4,6,1,2,1,0,0,40,39,0
41,7,309056,16,2,10,0,4,1,0,0,50,39,1
40,6,48859,9,2,3,0,4,1,0,0,32,39,0
30,4,110594,9,0,1,3,4,0,0,0,40,39,0
72,4,426562,7,0,8,1,2,0,0,0,35,39,0
17,4,169037,7,4,6,3,4,1,0,0,40,39,0
46,5,123075,9,2,11,0,4,1,0,0,70,39,0
38,4,195744,13,4,8,1,4,1,0,0,48,39,0
36,4,81896,13,4,10,1,4,0,0,0,45,39,0
24,6,172047,12,4,3,3,4,1,0,0,40,39,0
28,4,253814,9,0,8,4,4,0,0,0,35,39,0
28,4,66473,9,2,7,0,4,1,0,0,40,39,0
60,0,56248,9,2,0,0,4,1,0,1485,70,39,1
42,2,271521,10,2,11,0,3,1,0,0,40,39,1
48,4,265295,13,2,4,0,4,1,0,0,40,39,1
37,6,174308,9,2,3,0,4,1,0,0,40,39,0
32,4,196342,16,4,10,1,4,1,0,0,40,39,1
55,4,223594,10,2,3,0,2,1,7688,0,40,33,1
30,4,149787,10,2,6,0,4,1,0,0,40,39,0
68,4,124686,4,6,7,1,4,0,0,0,10,39,0
45,4,50163,9,0,8,1,4,0,0,0,30,39,0
26,4,175789,9,0,6,3,4,0,0,0,40,39,0
22,4,218215,10,4,4,3,4,0,0,0,40,39,0
22,4,166371,10,4,3,3,4,1,0,0,40,39,0
36,4,169469,10,2,4,0,4,1,7298,0,40,39,1
52,4,145081,4,4,7,1,2,0,0,0,40,39,0
68,4,214521,15,6,10,4,4,0,0,0,16,39,0
26,2,287233,13,2,10,5,2,0,0,0,40,39,1
52,4,201310,13,0,4,1,4,1,0,0,40,0,0
46,6,197836,9,2,5,0,4,1,0,1672,50,39,0
53,4,158294,14,2,10,0,4,1,7298,0,40,39,1
17,4,127366,7,4,12,3,4,0,0,0,8,39,0
29,4,203697,13,2,10,3,4,1,0,0,75,39,0
41,4,168730,10,2,12,0,4,1,0,0,50,39,1
45,4,165232,10,0,13,1,2,0,0,0,40,38,0
57,4,175942,10,0,4,1,4,0,0,0,50,39,1
30,1,356689,13,2,1,0,4,1,0,0,30,24,0
46,4,132912,9,2,12,0,4,1,0,0,45,39,1
45,4,187226,12,2,6,0,4,1,0,0,40,39,0
59,0,254765,10,2,0,0,4,1,0,0,40,39,1
40,4,202565,12,2,12,0,4,1,0,0,52,39,0
38,7,103925,9,0,8,4,4,0,2036,0,20,39,0
22,4,112164,10,4,4,3,4,0,0,0,40,0,0
59,6,70623,4,2,12,0,4,1,0,0,85,39,0
36,4,102729,10,4,3,1,4,1,0,0,40,39,0
40,4,558944,4,4,5,3,4,1,0,0,40,39,0
18,4,256967,6,4,12,2,2,0,0,0,40,39,0
62,0,144583,9,2,0,0,4,1,0,0,40,39,0
63,4,102412,9,0,12,1,4,0,0,0,40,39,0
29,4,159788,14,4,10,1,4,0,0,0,80,39,0
27,4,55743,13,2,4,5,2,0,0,0,45,39,1
47,7,148171,16,0,10,4,4,1,0,0,50,10,1
20,2,271354,9,4,1,3,4,1,0,0,40,39,0
48,4,98524,12,2,3,0,4,1,0,0,45,39,0
29,4,272913,9,2,1,0,4,1,0,0,30,26,0
22,4,324445,9,4,13,1,4,0,0,0,40,39,0
42,4,155469,12,6,13,4,4,0,0,0,24,39,0
36,4,102945,11,0,3,1,4,1,0,0,40,39,0
60,4,291904,6,0,8,1,2,0,0,0,40,39,0
41,1,186601,9,5,4,1,2,0,0,0,40,39,0
43,4,172401,9,2,12,0,4,1,0,0,40,39,1
33,4,193285,13,2,10,0,4,1,0,0,38,39,1
34,4,176244,4,2,8,5,4,0,0,0,40,39,0
32,4,117779,9,4,14,3,4,0,0,0,35,39,0
22,0,34616,10,4,0,3,4,0,0,0,20,39,0
52,4,169182,5,6,8,1,4,0,0,0,25,33,0
27,4,180758,12,4,12,1,4,1,0,0,40,39,0
60,2,141637,14,2,10,0,4,1,0,0,40,39,1
41,6,169023,13,2,1,5,4,0,7688,0,40,39,1
34,6,101266,13,4,12,1,4,1,0,0,62,39,0
30,4,164190,9,2,4,0,4,1,0,0,40,39,1
35,4,142282,10,5,8,4,4,0,0,0,25,39,0
39,1,103984,13,0,4,4,2,0,0,0,40,39,0
64,4,187601,10,6,1,1,4,0,0,0,40,39,0
17,6,36218,7,4,5,3,4,1,0,0,20,39,0
29,7,106334,14,4,4,1,4,1,0,0,40,0,0
37,2,249392,11,2,11,0,4,1,0,0,40,39,1
43,6,110355,9,2,14,0,4,1,0,0,45,39,0
30,6,117944,9,2,10,0,4,1,0,0,25,39,0
17,4,163836,6,4,12,3,4,0,0,0,12,39,0
29,4,145592,9,4,3,1,4,1,0,0,40,13,0
24,4,108495,10,4,1,3,4,1,0,0,40,19,0
27,6,212041,13,4,12,1,4,1,0,0,50,39,0
69,5,182451,13,5,4,1,4,1,0,0,40,39,0
30,4,124020,9,3,1,1,4,1,0,0,40,39,0
29,4,199116,9,2,7,0,4,1,0,0,40,33,0
17,0,144114,6,4,0,3,4,1,0,0,40,39,0
61,4,107438,4,2,14,0,2,1,0,1651,40,39,0
70,4,405362,4,6,8,4,2,0,0,0,38,39,0
32,4,175856,13,2,13,0,4,1,0,1902,40,39,1
21,0,262241,9,4,0,2,4,1,0,0,40,39,0
27,6,420054,9,4,3,4,4,1,9562,0,50,39,1
27,4,86681,13,4,8,1,4,0,0,0,40,39,0
19,4,187161,10,4,12,3,4,0,0,0,25,39,0
44,7,691903,14,2,10,0,2,1,0,0,60,39,1
36,4,219483,10,4,1,1,4,0,0,0,40,39,0
45,4,199058,14,2,4,0,4,1,7298,0,50,39,1
29,4,192010,13,4,10,1,4,0,0,0,60,31,0
34,1,419691,13,2,11,0,4,1,7298,0,54,39,1
28,2,356089,13,4,10,2,4,1,0,0,50,39,0
34,4,684015,3,4,6,3,4,1,0,0,40,8,0
18,4,36882,9,4,1,3,4,0,0,0,20,39,0
39,4,203180,10,0,5,4,4,0,0,0,45,39,0
34,4,183811,10,4,6,1,4,1,0,0,40,39,0
35,2,103966,14,0,1,4,4,0,0,0,41,39,0
24,4,304602,9,4,6,3,4,1,0,0,40,39,0
41,4,57233,13,2,12,0,4,1,0,0,70,39,0
50,7,289207,16,2,10,0,4,1,0,1902,45,39,1
68,4,224019,10,0,4,1,4,1,0,0,30,39,0
35,4,267966,7,4,7,1,4,1,0,0,50,39,0
47,4,214800,11,2,6,0,4,1,0,0,40,39,0
43,2,241528,14,0,10,4,4,0,0,0,40,39,0
35,4,197365,9,2,5,0,4,1,0,0,40,39,0
34,4,296724,10,4,4,1,4,0,0,0,17,39,0
26,4,136226,9,4,3,3,4,1,0,0,40,39,0
50,4,40623,10,0,12,1,4,0,0,0,40,39,0
22,4,264874,9,4,3,3,4,0,0,0,40,39,0
20,4,112847,9,4,5,3,1,1,0,0,40,39,0
18,0,236090,9,4,0,3,4,0,0,0,40,39,0
52,6,89028,9,2,3,0,1,1,0,0,40,39,0
71,7,210673,9,2,11,0,4,1,0,0,28,39,0
55,4,60193,9,0,1,1,4,0,0,0,40,39,0
17,4,216137,7,4,12,3,4,0,0,0,8,39,0
36,4,139743,10,6,10,3,4,0,0,0,40,39,0
25,0,32276,13,2,0,0,4,1,0,0,40,39,0
39,2,423605,8,2,14,0,4,1,0,1848,40,27,1
27,4,298871,13,4,8,1,1,1,0,0,40,30,0
42,4,318255,9,0,1,4,4,0,0,0,40,39,0
22,4,347867,9,3,12,1,4,1,0,1719,40,39,0
57,4,279636,11,4,3,1,4,1,0,0,40,39,1
34,4,405386,10,4,3,1,2,1,0,0,28,39,0
31,4,297188,14,4,10,1,4,0,0,0,60,39,0
24,4,182342,13,4,12,3,4,1,0,0,40,39,0
41,6,229148,9,4,8,1,2,1,0,0,60,23,0
30,4,189620,10,0,10,1,4,0,6849,0,40,9,0
17,4,413557,7,4,1,3,4,0,0,0,32,39,0
26,5,246025,9,5,12,4,4,0,0,0,20,16,0
32,4,390997,2,4,5,1,3,1,0,0,50,26,0
55,4,102058,6,2,4,0,4,1,0,0,45,39,0
19,4,247298,8,3,8,3,3,0,0,0,20,39,0
28,4,140108,14,0,10,1,4,0,0,0,50,39,0
55,0,216941,9,2,0,5,4,0,2885,0,40,39,0
49,4,81654,15,2,10,0,4,1,0,0,60,39,1
23,4,177526,13,4,4,1,4,1,0,0,40,39,0
43,4,64631,9,2,3,0,4,1,0,0,40,39,0
40,4,110028,10,2,3,0,4,1,0,0,40,39,0
41,4,203761,13,2,10,0,4,1,0,0,40,39,1
23,4,163870,10,4,3,3,4,1,0,0,40,39,0
59,1,117299,9,2,3,0,4,1,0,1887,40,39,1
20,4,50648,9,4,6,3,4,1,0,0,35,39,0
21,4,166517,9,4,3,3,4,1,0,0,40,39,0
28,0,173800,13,3,0,1,1,0,0,0,10,36,0
44,5,181762,10,2,4,0,4,1,0,0,50,39,0
31,6,340880,13,2,12,0,4,1,0,0,48,39,0
50,6,114758,13,4,3,1,4,1,4416,0,45,39,0
54,4,138847,9,2,7,0,4,1,0,0,45,39,1
28,4,215014,9,2,14,0,4,1,0,0,50,39,0
